0.47242,6.3595,-0.41193,-1.787,1.1911,1.4818,-0.63821,-0.9011,-0.54154,-1.3852,0.27394,-0.97707,0.093405,0
-0.07849,5.2092,0.81862,-1.0419,0.84089,1.3963,-0.82392,-1.1523,0.0067344,-0.571,0.33845,-0.6041,0.10781,0
0.18242,5.6027,0.94136,-1.067,0.86879,1.2754,-0.88324,-0.86952,0.15138,-0.081316,0.52979,0.20843,0.2772,0
0.17962,5.6836,1.2727,-0.89167,0.60965,1.2505,-0.9659,-0.98959,0.29644,0.069928,0.60616,0.29544,0.18453,0
0.064131,5.1911,1.432,-0.83111,0.66683,1.1837,-0.89128,-0.95234,0.23622,0.15794,0.55526,0.27837,0.20421,0
-0.046686,4.8564,1.4246,-0.88519,0.84222,1.1809,-0.88723,-0.87359,0.12403,-0.003299,0.4386,0.13404,0.17887,0
-0.63452,3.0696,-0.19596,2.5421,1.0352,0.68114,-0.66773,-0.29379,-0.018385,-0.060516,0.08821,-0.42224,0.31542,0
-0.50629,3.5735,0.017752,2.6272,1.1199,0.59146,-0.76876,0.0079869,0.097928,0.14429,0.18378,-0.0044457,-0.0018076,0
-0.50454,3.2202,0.13527,2.6483,1.0043,0.40113,-0.83831,-0.18137,0.081528,0.20854,0.23413,0.16742,0.051231,0
-0.55026,3.1411,0.30407,2.7225,1.026,0.31313,-0.85786,-0.15454,0.079014,0.24084,0.20868,0.27124,-0.075303,0
-0.62346,3.2348,0.35451,2.7323,1.0931,0.33015,-0.87873,-0.15776,0.019863,0.21765,0.1695,0.24882,-0.018689,0
-0.64891,3.3112,0.29835,2.7481,1.1353,0.37524,-0.86128,-0.12837,-0.010762,0.16926,0.15517,0.20941,-0.013613,0
-0.88502,3.8003,0.056884,2.331,1.2389,0.83611,-0.62665,-0.17834,0.31499,0.11419,0.17185,-0.39955,0.42339,0
-0.83738,3.6764,0.14984,2.251,1.2458,0.55588,-0.67939,-0.16088,0.23351,0.14532,0.15517,-0.067314,0.28978,0
-1.0242,3.8515,0.73446,2.4328,1.4115,0.47347,-0.75406,-0.063236,0.29568,0.19255,0.10894,0.11779,0.07762,0
-0.99186,3.7087,0.6865,2.3744,1.3631,0.39719,-0.75919,-0.1039,0.24902,0.19338,0.097814,0.15186,0.080706,0
-1.0261,3.7503,0.82109,2.4341,1.434,0.37281,-0.75495,-0.035594,0.26388,0.1968,0.074558,0.24495,-0.059064,0
-1.0118,3.8394,0.7966,2.3777,1.4622,0.37513,-0.80319,-0.038064,0.22694,0.19154,0.083487,0.24505,-0.0016881,0
-0.55372,5.1977,-0.040386,1.594,1.7776,1.1125,-0.59869,-0.16956,0.47027,0.38482,0.36451,-0.52344,0.66935,0
-0.85853,4.3989,0.80707,1.7739,1.8103,1.0614,-0.67203,-0.30514,0.35316,0.28757,0.12318,-0.45349,0.41691,0
-0.80936,4.5047,0.94549,1.8341,1.7622,0.80191,-0.74335,-0.23095,0.32369,0.36096,0.13814,-0.16622,0.35984,0
-0.90158,4.6094,1.3479,1.8842,1.9282,0.73946,-0.79494,-0.13376,0.35442,0.42336,0.11636,0.030495,0.10068,0
-0.8552,4.7069,1.3408,1.7901,1.8624,0.72908,-0.79937,-0.15386,0.40037,0.47097,0.15206,0.018877,0.22998,0
-0.86129,4.4537,1.281,1.7963,1.867,0.75076,-0.75807,-0.14835,0.39295,0.44377,0.1336,0.045655,0.11118,0
-0.28688,4.7579,-0.2678,2.7676,0.565,1.5326,-0.73155,-0.47976,0.56702,-0.35888,0.033981,-0.71126,-0.1386,0
0.0087064,4.9709,-0.55817,2.4849,0.053803,1.9479,-0.52007,-0.4095,1.1864,-0.16842,0.042428,-0.51302,-0.036169,0
0.12711,4.3583,-0.53217,1.8159,-0.12233,1.9436,-0.36651,-0.18162,1.3979,0.25781,0.093718,-0.28544,0.14128,0
-0.085485,4.8415,-0.47043,2.3015,0.07344,2.0891,-0.45256,-0.17065,1.4449,0.27442,0.047723,-0.33007,0.13778,0
-0.0036714,5.019,-0.46511,2.1923,-0.033156,2.203,-0.42925,-0.1566,1.4793,0.35378,0.13063,-0.27346,0.2255,0
-0.049603,5.0556,-0.34309,2.2703,0.10447,2.0507,-0.49303,-0.040565,1.3331,0.41217,0.14503,-0.11003,0.18283,0
-0.3907,3.2347,-0.29679,2.0391,0.48019,1.0622,-0.42891,-0.52872,0.075489,-0.57185,0.11825,-0.64137,0.054988,0
-0.37973,3.4876,-0.15947,2.1814,0.52266,1.2009,-0.50924,-0.5411,0.12277,-0.51599,0.17482,-0.57878,-0.027186,0
-0.095583,4.6667,-0.33471,2.2349,0.83761,1.982,-0.86447,-0.50509,0.5574,-0.11806,0.3346,-0.28302,-0.0023043,0
0.23344,4.8379,-0.83003,1.6436,1.0298,2.1805,-0.97645,-0.30532,0.75995,0.12084,0.46723,-0.055738,0.11773,0
-0.32765,4.4474,-0.26404,2.3392,1.0363,1.7186,-0.86549,-0.32238,0.34636,-0.14446,0.28624,-0.20677,-0.051252,0
-0.37957,4.2617,-0.09216,2.474,0.8781,1.6639,-0.8367,-0.49423,0.29587,-0.272,0.25493,-0.31978,0.030264,0
-0.76108,3.9694,0.15329,2.15,1.4498,1.9522,-0.73938,0.17116,0.6053,0.63321,0.16396,-0.63381,0.48592,0
-0.96496,4.153,0.73046,2.0591,1.8112,2.1588,-0.87053,0.073632,0.50298,0.63631,0.12751,-0.66111,0.38024,0
-0.94207,4.1351,0.66334,2.2353,1.7532,2.0135,-0.80617,0.24116,0.50453,0.63735,0.083714,-0.48716,0.21048,0
-0.89924,4.0388,0.85444,1.7842,1.8084,2.122,-0.83554,0.18207,0.55927,0.76221,0.11945,-0.46598,0.32786,0
-0.82784,4.1423,0.75731,1.649,1.7635,2.2036,-0.82197,0.25156,0.648,0.84236,0.12484,-0.52318,0.37478,0
-0.96897,4.23,0.88718,1.9779,1.9004,2.0342,-0.93022,0.16522,0.48458,0.74423,0.13003,-0.39316,0.27921,0
-0.71681,3.3793,0.12521,2.4511,1.0844,1.4129,-0.70462,-0.16883,0.55755,0.26533,0.068244,-0.56117,0.32631,0
-0.77411,3.605,0.38086,2.3021,1.1653,1.5165,-0.72262,0.005216,0.69745,0.41498,0.053737,-0.40266,0.25004,0
-0.84764,3.8512,0.59815,2.1437,1.322,1.6985,-0.7115,0.20194,0.71772,0.5085,0.05058,-0.35206,0.19173,0
-0.84037,3.6582,0.56006,2.2444,1.3008,1.5405,-0.74354,0.066946,0.64501,0.43006,0.04782,-0.33614,0.16249,0
-0.8972,3.7848,0.63946,2.1672,1.3584,1.712,-0.71091,0.18575,0.71302,0.52192,0.068466,-0.3295,0.18663,0
-0.88435,3.8805,0.6604,2.1398,1.3868,1.7636,-0.72153,0.22905,0.74559,0.54053,0.067257,-0.32766,0.18162,0
0.058482,5.9255,-0.38858,1.4624,-0.20577,3.0389,-0.61195,-0.47757,1.2657,0.48647,0.68598,-0.46512,0.24586,0
0.34953,5.7435,-0.2836,0.81298,-0.73557,3.2128,-0.41911,-0.21168,1.5206,0.80394,0.78879,-0.11749,0.2607,0
0.23355,5.1537,-0.0064169,0.53427,-0.45592,2.9605,-0.37894,-0.013524,1.4183,0.75566,0.62463,-0.13091,0.22083,0
0.30011,5.2595,0.16995,0.41975,-0.54768,2.9674,-0.38385,-0.015047,1.346,0.77361,0.68738,-0.051574,0.18155,0
0.29597,5.166,0.28044,0.31829,-0.4371,2.8577,-0.39365,-0.037298,1.2513,0.70098,0.67254,-0.053906,0.11373,0
0.23749,5.0794,0.51457,0.14838,-0.24011,2.8301,-0.44869,0.015631,1.1384,0.69115,0.66383,0.017553,0.10524,0
-0.090255,3.8762,-0.1085,0.48205,0.10745,1.682,-0.34467,-0.77437,0.84178,-0.56052,-0.10853,-0.6457,-0.027792,0
0.078337,2.8025,-0.20291,0.16131,-0.19347,1.5015,-0.12002,-0.39419,1.0248,-0.13147,-0.062867,-0.18563,0.027614,0
0.051311,2.7231,-0.14983,0.16463,-0.19256,1.5465,-0.078353,-0.24129,1.1125,-0.0057995,-0.05617,-0.034738,0.062452,0
0.16171,2.4371,-0.28605,0.041419,-0.3054,1.3574,-0.047521,-0.26028,1.0714,0.010394,-0.01515,0.073545,0.047957,0
0.10625,2.8092,-0.18262,0.10403,-0.25675,1.6064,-0.063477,-0.21345,1.1635,0.076238,0.0021472,0.030825,0.095531,0
0.23905,2.7547,-0.33814,-0.044896,-0.28987,1.4675,-0.072822,-0.19272,1.11,0.043513,0.019877,0.12401,0.034772,0
-0.59955,3.9999,-0.55966,2.5753,0.22611,1.6648,-0.50192,-0.46847,0.91668,-0.28033,-0.09133,-0.12011,-0.051173,0
-0.56289,4.1325,-0.42496,2.5808,0.18291,1.6135,-0.51051,-0.20568,1.0114,-0.1358,-0.10537,0.28924,-0.1165,0
-0.55658,3.8802,-0.37387,2.3447,0.053384,1.664,-0.40264,-0.088058,1.1338,-0.20053,-0.20369,0.14951,0.0013746,0
-0.46823,3.7835,-0.38201,2.1259,0.0095237,1.6569,-0.38476,-0.011584,1.1581,-0.10282,-0.16157,0.27047,0.00027923,0
-0.29918,3.788,-0.4408,1.9628,-0.17773,1.5722,-0.34753,0.075961,1.3037,-0.0021134,-0.15208,0.61397,-0.019559,0
-0.32395,3.6339,-0.2984,1.9329,-0.083951,1.4507,-0.39204,0.11923,1.109,0.030348,-0.10092,0.59971,-0.0079763,0
0.069503,4.762,-2.9652,-2.6506,3.2364,2.036,-0.51374,0.88468,0.72784,0.35376,0.32841,-0.41252,-0.51886,0
0.097297,4.9798,-2.6999,-2.6756,3.3963,2.1443,-0.45825,0.94936,0.71825,0.30988,0.27758,-0.29403,-0.653,0
-0.50883,2.2933,0.46786,-0.81917,1.8565,1.545,-0.52192,0.091464,0.29121,0.28255,0.1452,-0.17172,0.0618,0
-0.63568,1.6174,1.079,-0.51913,1.5657,1.3863,-0.52596,-0.11548,0.19087,0.31061,0.11157,-0.13907,0.15075,0
-0.61355,1.8656,0.90131,-0.53255,1.6647,1.4458,-0.51943,-0.055369,0.19069,0.26706,0.13178,-0.1583,0.14509,0
-0.52372,2.0267,0.79025,-0.6895,1.7225,1.4186,-0.54729,-0.017302,0.15827,0.26503,0.13789,-0.063838,0.13953,0
-0.55606,2.1426,1.2534,-0.71134,1.2707,1.8133,-0.45479,0.043041,0.39531,0.25684,0.42465,-0.13703,0.051003,0
-0.68915,2.1003,1.5222,-0.59596,1.5259,1.7039,-0.54641,-0.030158,0.23008,0.14308,0.3613,-0.085177,-0.041015,0
-0.59109,2.0152,1.4228,-0.6813,1.3497,1.6435,-0.49008,0.064712,0.29843,0.17022,0.35754,-0.032439,-0.05371,0
-0.53703,1.9626,1.4248,-0.79186,1.2492,1.6308,-0.46713,0.12449,0.33717,0.2325,0.39045,0.042757,-0.034724,0
-0.56506,2.0618,1.4118,-0.78525,1.354,1.6748,-0.48518,0.12716,0.29631,0.18368,0.38529,-0.025675,-0.012471,0
-0.55235,1.9596,1.4443,-0.8503,1.3279,1.669,-0.46717,0.14125,0.31128,0.21741,0.3939,0.012766,0.0046196,0
-0.13651,5.3797,0.39699,1.3899,1.0106,2.0751,-0.84983,-0.95927,-0.043557,-0.89862,0.28872,-0.83135,-0.88852,0
0.23241,6.0487,0.15212,1.4061,0.31867,2.3567,-0.73692,-1.0324,0.14224,-0.95655,0.47746,-0.65425,-1.1269,0
0.96509,7.3081,-0.32102,0.82269,-0.65192,3.0185,-0.62548,-0.77159,0.33596,-0.75218,0.68592,-0.15682,-1.4447,0
1.032,6.4614,-0.59104,0.29611,-0.93753,2.5833,-0.46426,-0.65792,0.3966,-0.35953,0.74497,0.34043,-0.98568,0
0.71208,5.7272,-0.21632,0.46427,-0.75987,2.753,-0.42418,-0.3732,0.59644,0.16641,0.63471,0.46142,-0.7406,0
0.80641,5.1745,-0.56902,0.28224,-0.78621,2.3215,-0.29702,-0.10921,0.64475,0.17893,0.54945,0.53112,-0.62651,0
-0.8008,3.2704,-0.29745,2.1561,0.58247,1.1126,-0.36746,-0.032145,1.029,-0.30251,-0.28986,0.060025,0.041309,0
-0.75974,3.2938,-0.19255,1.8734,0.55967,1.1787,-0.35564,0.060791,1.1159,-0.28852,-0.30983,0.16841,0.083582,0
-0.50994,2.573,-0.28631,1.2312,0.28875,0.92288,-0.20204,0.21916,1.1741,-0.22419,-0.30202,0.40292,0.083156,0
-0.73411,3.3837,-0.16083,1.7441,0.5392,1.1697,-0.34152,0.26194,1.2658,-0.23195,-0.31506,0.37734,0.094899,0
-0.75831,3.2234,-0.15359,1.7732,0.54987,1.1523,-0.33636,0.19052,1.2273,-0.24616,-0.32841,0.30568,0.1275,0
-0.84008,3.6077,-0.087507,1.9815,0.63127,1.2919,-0.41488,0.10722,1.2069,-0.24694,-0.29068,0.22426,0.15315,0
-0.6903,3.6841,0.33274,0.86603,0.65332,2.0694,-0.4568,0.092339,1.2501,0.037189,0.019783,0.045593,0.29,0
-0.6608,4.509,0.41449,0.92156,0.73517,2.2031,-0.59633,0.076996,1.2646,0.082541,0.093989,0.3134,0.12574,0
-0.45752,3.8437,0.33632,0.62843,0.45885,1.8701,-0.46532,0.20123,1.2364,0.047901,0.052313,0.39114,0.11554,0
-0.3925,4.0798,0.35764,0.49853,0.52327,1.8894,-0.49152,0.30066,1.1819,0.10495,0.13072,0.5263,0.064663,0
-0.55426,4.2762,0.47237,0.68239,0.60841,2.1113,-0.5406,0.17222,1.2418,0.16522,0.16047,0.39392,0.14904,0
-0.50435,4.1828,0.58685,0.44795,0.66159,2.0803,-0.53572,0.31743,1.1728,0.16165,0.17513,0.48109,0.11915,0
-0.51931,4.2519,-0.2024,2.593,0.31329,1.3826,-0.40754,0.011733,0.35026,0.12668,0.019831,-0.69437,0.0029128,0
-0.026244,4.445,-0.71424,1.9631,-0.326,1.6704,-0.18961,0.64704,0.78474,0.8484,0.12001,-0.17551,0.31697,0
0.023636,3.8869,-0.66072,1.4993,-0.34314,1.5238,-0.094649,0.85945,0.80863,0.88784,0.079611,-0.041191,0.30496,0
0.025875,4.0641,-0.56436,1.5588,-0.26501,1.4996,-0.13885,0.81804,0.68633,0.87536,0.084263,-0.03833,0.28669,0
-0.0012461,4.3944,-0.72867,1.4995,-0.16179,1.5898,-0.10746,0.91,0.65116,0.83465,0.087182,-0.011827,0.28221,0
0.087827,3.9772,-0.51603,1.3236,-0.35909,1.4146,-0.13936,0.90587,0.5653,0.85706,0.085233,0.056001,0.28017,0
0.66544,8.6278,-4.9763,-0.032095,2.5486,1.8503,-0.65211,1.4594,0.45436,-0.51438,0.33713,-0.091275,-0.044619,0
-0.3804,5.4456,-1.6001,2.0163,1.4384,1.2801,-0.72359,0.51037,0.019938,-0.47995,-0.12202,-0.30936,0.15986,0
-0.51229,5.0692,-1.2828,2.2779,1.4138,1.1912,-0.77535,0.45474,-0.034955,-0.41015,-0.1237,-0.25587,0.16254,0
-0.30308,5.5906,-1.4662,1.9655,1.5632,1.3191,-0.77334,0.54794,-0.17121,-0.56399,-0.1482,-0.36584,0.086118,0
-0.093067,6.4042,-2.2692,1.5967,1.7352,1.5776,-0.68055,0.97673,0.047792,-0.4074,0.016661,-0.12812,0.29343,0
-0.068881,6.2698,-2.3334,1.6062,1.7813,1.4206,-0.70745,0.70947,0.069314,-0.39764,0.067589,-0.16074,0.24603,0
-0.39091,3.718,-0.85886,2.7723,1.1699,1.0142,-0.29764,0.4402,0.42583,0.23782,0.032766,-0.57777,0.39428,0
-0.40689,4.0317,-0.80796,2.8745,1.2869,1.0449,-0.28189,0.55268,0.32903,0.23305,-0.031148,-0.57669,0.33949,0
-0.37351,3.9228,-0.66431,2.8048,1.2616,0.95496,-0.29096,0.56897,0.26984,0.21022,-0.084993,-0.46154,0.21153,0
-0.42823,3.7253,-0.42575,2.8043,1.1529,0.96761,-0.2893,0.45339,0.24982,0.19818,-0.11252,-0.56159,0.28692,0
-0.36452,3.9652,-0.60564,2.7396,1.2157,0.97693,-0.32813,0.53604,0.19613,0.17579,-0.073718,-0.54777,0.34899,0
-0.29948,4.3442,-1.0264,2.6732,1.3444,1.0753,-0.24521,0.65507,0.23604,0.2171,0.03545,-0.56303,0.3597,0
-0.51265,3.9688,-1.1957,2.8489,1.2328,0.65766,-0.67851,0.3847,0.077399,0.091272,0.067476,0.043475,-0.069921,0
-0.38895,4.9892,-2.0205,2.5932,1.5755,1.0084,-0.57371,0.87739,0.051944,0.040835,0.10021,-0.057761,-0.17843,0
-0.55247,3.9707,-1.261,2.7578,1.3134,0.70119,-0.57584,0.45301,0.0091777,0.057505,0.075634,0.011851,-0.078502,0
-0.65701,3.3538,-0.78772,2.939,1.0524,0.59403,-0.62806,0.30181,-0.011831,0.095136,0.023578,0.12161,-0.0044716,0
-0.58074,3.9252,-1.0152,2.8747,1.1349,0.74974,-0.62564,0.40588,-0.012265,0.031982,0.02042,-0.049435,-0.0089145,0
2.3401,2.7391,-0.23237,0.68177,1.0257,0.50032,0.44256,-0.28427,0.55496,-0.030777,0.46741,-0.55093,0.46474,1
2.0878,2.458,-0.1099,0.55448,0.9913,0.4606,0.70458,-0.14368,0.46662,-0.035365,0.30328,-0.45575,0.37143,1
2.4744,2.7606,0.10913,0.72629,1.1738,0.4736,0.9274,-0.13625,0.54418,-0.027134,0.25664,-0.36092,0.28056,1
3.1343,3.6353,0.148,0.97831,1.4459,0.6,0.80815,-0.19491,0.67383,-0.065501,0.24345,-0.38178,0.37241,1
3.1519,3.5485,0.23835,0.90952,1.5308,0.54975,1.1259,-0.089546,0.71026,-0.0027898,0.24291,-0.285,0.26524,1
3.5128,4.0074,0.3233,1.0626,1.686,0.62737,1.1371,-0.12226,0.81862,0.023475,0.24487,-0.27088,0.30505,1
4.5763,2.2776,-0.23093,1.0882,1.0351,0.76716,-1.7529,-0.073496,1.1034,0.064948,1.5547,-0.66324,0.3652,1
3.9027,1.7202,0.06957,0.91795,0.90874,0.5617,-1.3938,-0.012128,0.83105,0.20947,1.1932,-0.40292,0.23373,1
4.5214,2.0327,0.01676,0.97745,0.98924,0.61576,-1.779,-0.065395,0.89084,0.22523,1.2606,-0.28124,0.19478,1
4.8268,2.13,0.3248,1.1971,1.196,0.67111,-1.8257,-0.058494,0.94477,0.36889,1.1983,-0.13041,-0.0044253,1
4.8787,2.1093,0.32913,1.1943,1.1144,0.65249,-1.9453,-0.086138,0.92058,0.34383,1.2097,-0.10726,0.044007,1
4.9817,2.2107,0.3618,1.2487,1.1862,0.64603,-2.0062,-0.084578,0.92689,0.39302,1.2102,-0.050196,0.0045627,1
1.4618,2.3983,-0.037087,1.4954,1.2119,0.64693,-0.19189,-0.31659,0.46261,0.17316,0.66759,-0.42263,0.17588,1
1.895,2.7061,0.11498,1.4293,1.4172,0.66315,-0.17146,-0.24746,0.59389,0.34006,0.79852,-0.23774,0.094978,1
2.6112,3.8571,0.47351,2.1346,2.0788,0.83099,-0.25401,-0.30639,0.75311,0.44437,0.8906,-0.016577,-0.1528,1
3.2899,4.8572,0.60735,2.6616,2.4542,1.0073,-0.64473,-0.3258,0.83192,0.50756,1.0084,0.1636,-0.13466,1
2.9888,4.7253,0.8015,2.7225,2.5296,0.98219,-0.53049,-0.26891,0.80225,0.48859,0.81383,0.2714,-0.38716,1
2.9347,4.3782,0.72415,2.2576,2.3993,0.90142,-0.2505,-0.23472,0.84353,0.58821,0.9113,0.30208,-0.28903,1
0.85677,2.4526,0.20207,0.42243,1.2082,0.76856,0.53132,-0.085533,0.32064,0.35613,0.43922,-0.48949,0.41257,1
1.0354,2.5424,0.25305,0.30611,1.1952,0.75598,0.60877,0.084369,0.39312,0.46317,0.50493,-0.40846,0.31661,1
1.3665,4.456,1.1071,0.89264,2.4217,1.392,0.6154,-0.13613,0.39553,0.39041,0.28529,-0.38742,0.26074,1
1.6041,4.476,1.0617,0.73076,2.335,1.3064,0.90562,0.080417,0.4782,0.58272,0.38634,-0.33538,0.20981,1
1.5049,4.5626,1.1281,0.77508,2.4108,1.4002,0.89435,0.0064691,0.43727,0.54459,0.30882,-0.36104,0.27312,1
1.6103,4.8494,1.2468,0.84171,2.5818,1.4466,0.95839,0.020067,0.42572,0.49867,0.28252,-0.34753,0.22404,1
0.79547,2.7708,-0.068452,1.4545,1.3692,0.65955,0.59489,-0.36519,0.35688,0.057483,0.51229,-0.45857,0.32893,1
0.93999,2.6569,0.095981,1.1668,1.4322,0.58629,0.77144,-0.16476,0.38806,0.14634,0.48031,-0.20457,0.13195,1
1.4529,3.9314,0.41909,1.6597,2.187,0.72855,1.1701,-0.10571,0.59086,0.28934,0.57576,0.11437,-0.10325,1
1.5504,4.7594,0.56667,2.2165,2.4958,0.87951,1.0217,-0.18626,0.60883,0.2255,0.52903,0.17116,-0.090855,1
1.6498,4.6828,0.5965,2.0505,2.5278,0.81591,1.2147,-0.092934,0.614,0.29765,0.57082,0.2645,-0.1606,1
1.5888,4.9073,0.83009,2.2592,2.6303,0.82828,1.1066,-0.073746,0.62598,0.34503,0.49503,0.42404,-0.19814,1
0.044213,7.1258,0.2603,-0.26581,0.11253,-0.031566,-0.26105,-1.3287,0.99008,0.5909,0.0049961,-0.81896,0.53989,1
0.31251,8.1863,0.30247,-0.33945,-0.19944,-0.56538,-0.3444,-1.1524,1.2247,0.71136,-0.035049,-0.44077,0.38236,1
-0.21256,8.5897,1.6178,0.2313,0.69696,-0.48886,-0.62576,-1.2792,0.77555,0.57613,-0.35972,-0.65353,0.23267,1
0.26372,10.061,1.6849,-0.26955,-0.0038504,-1.1718,-0.6797,-1.2807,1.0307,0.92446,-0.30306,-0.11865,0.2805,1
0.40928,10.151,1.3628,-0.36387,0.053501,-1.0498,-0.66541,-1.4289,0.80239,0.67783,-0.264,-0.077763,0.56216,1
0.096826,9.8157,2.1369,-0.1077,0.22997,-1.2602,-0.80711,-1.381,0.68215,0.78135,-0.4425,0.013875,0.369,1
0.93873,2.5071,-0.98013,0.53985,0.61954,0.4432,-0.16429,0.51072,0.24684,0.14388,0.61068,-0.21712,-0.0078347,1
1.0174,2.6816,-0.78878,0.881,0.62737,0.43763,-0.28906,0.49169,0.2275,0.15332,0.62009,-0.11022,-0.084774,1
0.74022,2.4724,-0.3961,1.3186,0.70226,0.30972,-0.34603,0.25536,0.19951,0.078885,0.50758,-0.099143,-0.17811,1
0.91372,2.8827,-0.62741,1.0661,0.81638,0.35624,-0.32575,0.35186,0.18051,0.011838,0.55698,-0.026456,-0.087966,1
0.80381,2.1561,-0.33597,1.0515,0.57907,0.21488,-0.30969,0.30812,0.17362,0.078939,0.49405,0.0019752,-0.20841,1
0.63838,2.5044,-0.13009,1.6057,0.78812,0.29026,-0.32574,0.18977,0.16861,0.01835,0.40756,-0.04697,-0.23955,1
-1.0022,3.4643,1.2169,0.77964,2.1545,1.4305,-0.72956,-0.30255,0.4959,0.27257,0.23873,-0.17143,0.38168,1
-0.91273,3.2685,1.3664,0.40921,2.0498,1.2667,-0.73844,-0.088342,0.53298,0.27233,0.21051,0.047459,0.22646,1
-0.93664,3.2929,1.5514,0.56648,2.168,1.24,-0.75198,-0.03196,0.41239,0.25332,0.14383,0.16472,0.047202,1
-1.01,3.3822,1.7286,0.75707,2.2641,1.1756,-0.80691,-0.00082451,0.35694,0.25394,0.1146,0.26732,-0.11004,1
-0.86463,3.2106,1.541,0.41535,2.0398,1.0704,-0.81617,0.04091,0.34976,0.28615,0.14287,0.33905,0.0076813,1
-0.9868,3.2386,1.7053,0.67656,2.1607,1.0942,-0.83315,-0.027885,0.32448,0.27893,0.11213,0.30988,-0.086496,1
